Entry_ID,Date Announced,DetectedDistrict,Detected State,State code =,Reported Cases,Recovered,Deaths
610739,17/05/2021,Shivpuri,Madhya Pradesh,MP,,,
610740,17/05/2021,Satna,Madhya Pradesh,MP,,,
610741,17/05/2021,Vidisha,Madhya Pradesh,MP,,,
610742,17/05/2021,Narsinghpur,Madhya Pradesh,MP,,,
610743,17/05/2021,Hoshangabad,Madhya Pradesh,MP,,,
610744,17/05/2021,Shahdol,Madhya Pradesh,MP,,,
610745,17/05/2021,Sehore,Madhya Pradesh,MP,,,
610746,17/05/2021,Katni,Madhya Pradesh,MP,,,
610747,17/05/2021,Raisen,Madhya Pradesh,MP,,,
610748,17/05/2021,Sidhi,Madhya Pradesh,MP,,,
610749,17/05/2021,Balaghat,Madhya Pradesh,MP,,,
610750,17/05/2021,Anuppur,Madhya Pradesh,MP,,,
610751,17/05/2021,Singrauli,Madhya Pradesh,MP,,,
610752,17/05/2021,Barwani,Madhya Pradesh,MP,,,
610753,17/05/2021,Mandsaur,Madhya Pradesh,MP,,,
610754,17/05/2021,Rajgarh,Madhya Pradesh,MP,,,
610755,17/05/2021,Morena,Madhya Pradesh,MP,,,
610756,17/05/2021,Jhabua,Madhya Pradesh,MP,,,
610757,17/05/2021,Neemuch,Madhya Pradesh,MP,,,
610758,17/05/2021,Damoh,Madhya Pradesh,MP,,,
610759,17/05/2021,Chhatarpur,Madhya Pradesh,MP,,,
610760,17/05/2021,Dewas,Madhya Pradesh,MP,,,
610761,17/05/2021,Panna,Madhya Pradesh,MP,,,
610762,17/05/2021,Datia,Madhya Pradesh,MP,,,
610763,17/05/2021,Tikamgarh,Madhya Pradesh,MP,,,
610764,17/05/2021,Chhindwara,Madhya Pradesh,MP,,,
610765,17/05/2021,Indore,Madhya Pradesh,MP,,,
610766,17/05/2021,Bhopal,Madhya Pradesh,MP,,,
610767,17/05/2021,Gwalior,Madhya Pradesh,MP,,,
610768,17/05/2021,Jabalpur,Madhya Pradesh,MP,,,
610769,17/05/2021,Ujjain,Madhya Pradesh,MP,,,
610770,17/05/2021,Ratlam,Madhya Pradesh,MP,,,
610771,17/05/2021,Rewa,Madhya Pradesh,MP,,,
610772,17/05/2021,Sagar,Madhya Pradesh,MP,,,
610773,17/05/2021,Khargone,Madhya Pradesh,MP,,,
610774,17/05/2021,Betul,Madhya Pradesh,MP,,,
610775,17/05/2021,Dhar,Madhya Pradesh,MP,,,
610776,17/05/2021,Shivpuri,Madhya Pradesh,MP,,,
610777,17/05/2021,Satna,Madhya Pradesh,MP,,,
610778,17/05/2021,Vidisha,Madhya Pradesh,MP,,,
610779,17/05/2021,Narsinghpur,Madhya Pradesh,MP,,,
610780,17/05/2021,Hoshangabad,Madhya Pradesh,MP,,,
610781,17/05/2021,Shahdol,Madhya Pradesh,MP,,,
610782,17/05/2021,Sehore,Madhya Pradesh,MP,,,
610783,17/05/2021,Katni,Madhya Pradesh,MP,,,
610784,17/05/2021,Raisen,Madhya Pradesh,MP,,,
610785,17/05/2021,Sidhi,Madhya Pradesh,MP,,,
610786,17/05/2021,Balaghat,Madhya Pradesh,MP,,,
610787,17/05/2021,Anuppur,Madhya Pradesh,MP,,,
610788,17/05/2021,Singrauli,Madhya Pradesh,MP,,,
610789,17/05/2021,Barwani,Madhya Pradesh,MP,,,
610790,17/05/2021,Mandsaur,Madhya Pradesh,MP,,,
610791,17/05/2021,Rajgarh,Madhya Pradesh,MP,,,
610792,17/05/2021,Morena,Madhya Pradesh,MP,,,
610793,17/05/2021,Jhabua,Madhya Pradesh,MP,,,
610794,17/05/2021,Neemuch,Madhya Pradesh,MP,,,
610795,17/05/2021,Damoh,Madhya Pradesh,MP,,,
610796,17/05/2021,Chhatarpur,Madhya Pradesh,MP,,,
610797,17/05/2021,Panna,Madhya Pradesh,MP,,,
610798,17/05/2021,Datia,Madhya Pradesh,MP,,,
610799,17/05/2021,Tikamgarh,Madhya Pradesh,MP,,,
610800,17/05/2021,Chhindwara,Madhya Pradesh,MP,,,
610801,17/05/2021,Indore,Madhya Pradesh,MP,,,
610802,17/05/2021,Bhopal,Madhya Pradesh,MP,,,
610803,17/05/2021,Gwalior,Madhya Pradesh,MP,,,
610804,17/05/2021,Jabalpur,Madhya Pradesh,MP,,,
610805,17/05/2021,Ratlam,Madhya Pradesh,MP,,,
610806,17/05/2021,Rewa,Madhya Pradesh,MP,,,
610807,17/05/2021,Sagar,Madhya Pradesh,MP,,,
610808,17/05/2021,Khargone,Madhya Pradesh,MP,,,
610809,17/05/2021,Satna,Madhya Pradesh,MP,,,
610810,17/05/2021,Vidisha,Madhya Pradesh,MP,,,
610811,17/05/2021,Narsinghpur,Madhya Pradesh,MP,,,
610812,17/05/2021,Shahdol,Madhya Pradesh,MP,,,
610813,17/05/2021,Raisen,Madhya Pradesh,MP,,,
610814,17/05/2021,Balaghat,Madhya Pradesh,MP,,,
610815,17/05/2021,Anuppur,Madhya Pradesh,MP,,,
610816,17/05/2021,Singrauli,Madhya Pradesh,MP,,,
610817,17/05/2021,Barwani,Madhya Pradesh,MP,,,
610818,17/05/2021,Morena,Madhya Pradesh,MP,,,
610819,17/05/2021,Damoh,Madhya Pradesh,MP,,,
610820,17/05/2021,Chhatarpur,Madhya Pradesh,MP,,,
610821,17/05/2021,Panna,Madhya Pradesh,MP,,,
610822,17/05/2021,Tikamgarh,Madhya Pradesh,MP,,,
610823,17/05/2021,Chhindwara,Madhya Pradesh,MP,,,
610824,17/05/2021,Chandigarh,Chandigarh,CH,,,
610825,17/05/2021,Chandigarh,Chandigarh,CH,,,
610826,17/05/2021,Chandigarh,Chandigarh,CH,,,
610827,17/05/2021,Chandigarh,Chandigarh,CH,,,
610828,17/05/2021,Chandigarh,Chandigarh,CH,,,
610829,17/05/2021,Chandigarh,Chandigarh,CH,,,
610830,17/05/2021,Chandigarh,Chandigarh,CH,,,
610831,17/05/2021,Chandigarh,Chandigarh,CH,,,
610832,17/05/2021,Dadra and Nagar Haveli,Dadra and Nagar Haveli and Daman and Diu,DN,,,
610833,17/05/2021,Dadra and Nagar Haveli,Dadra and Nagar Haveli and Daman and Diu,DN,,,
610834,17/05/2021,Bilaspur,Himachal Pradesh,HP,,,
610835,17/05/2021,Chamba,Himachal Pradesh,HP,,,
610836,17/05/2021,Hamirpur,Himachal Pradesh,HP,,,
610837,17/05/2021,Kangra,Himachal Pradesh,HP,,,
610838,17/05/2021,Kinnaur,Himachal Pradesh,HP,,,
610839,17/05/2021,Kullu,Himachal Pradesh,HP,,,
610840,17/05/2021,Mandi,Himachal Pradesh,HP,,,
610841,17/05/2021,Shimla,Himachal Pradesh,HP,,,
610842,17/05/2021,Sirmaur,Himachal Pradesh,HP,,,
610843,17/05/2021,Solan,Himachal Pradesh,HP,,,
610844,17/05/2021,Una,Himachal Pradesh,HP,,,
610845,17/05/2021,Bilaspur,Himachal Pradesh,HP,,,
610846,17/05/2021,Chamba,Himachal Pradesh,HP,,,
610847,17/05/2021,Hamirpur,Himachal Pradesh,HP,,,
610848,17/05/2021,Kangra,Himachal Pradesh,HP,,,
610849,17/05/2021,Kinnaur,Himachal Pradesh,HP,,,
610850,17/05/2021,Kullu,Himachal Pradesh,HP,,,
610851,17/05/2021,Mandi,Himachal Pradesh,HP,,,
610852,17/05/2021,Shimla,Himachal Pradesh,HP,,,
610853,17/05/2021,Sirmaur,Himachal Pradesh,HP,,,
610854,17/05/2021,Solan,Himachal Pradesh,HP,,,
610855,17/05/2021,Una,Himachal Pradesh,HP,,,
610856,17/05/2021,Bilaspur,Himachal Pradesh,HP,,,
610857,17/05/2021,Kangra,Himachal Pradesh,HP,,,
610858,17/05/2021,Kinnaur,Himachal Pradesh,HP,,,
610859,17/05/2021,Kullu,Himachal Pradesh,HP,,,
610860,17/05/2021,Mandi,Himachal Pradesh,HP,,,
610861,17/05/2021,Shimla,Himachal Pradesh,HP,,,
610862,17/05/2021,Sirmaur,Himachal Pradesh,HP,,,
610863,17/05/2021,Solan,Himachal Pradesh,HP,,,
610864,17/05/2021,Una,Himachal Pradesh,HP,,,
610865,17/05/2021,Lahaul and Spiti,Himachal Pradesh,HP,,,
610866,17/05/2021,Lahaul and Spiti,Himachal Pradesh,HP,,,
610867,17/05/2021,Kullu,Himachal Pradesh,HP,,,
610868,17/05/2021,Bagalkote,Karnataka,KA,,,
610869,17/05/2021,Ballari,Karnataka,KA,,,
610870,17/05/2021,Belagavi,Karnataka,KA,,,
610871,17/05/2021,Bengaluru Rural,Karnataka,KA,,,
610872,17/05/2021,Bengaluru Urban,Karnataka,KA,,,
610873,17/05/2021,Bidar,Karnataka,KA,,,
610874,17/05/2021,Chamarajanagara,Karnataka,KA,,,
610875,17/05/2021,Chikkaballapura,Karnataka,KA,,,
610876,17/05/2021,Chikkamagaluru,Karnataka,KA,,,
610877,17/05/2021,Chitradurga,Karnataka,KA,,,
610878,17/05/2021,Dakshina Kannada,Karnataka,KA,,,
610879,17/05/2021,Davanagere,Karnataka,KA,,,
610880,17/05/2021,Dharwad,Karnataka,KA,,,
610881,17/05/2021,Gadag,Karnataka,KA,,,
610882,17/05/2021,Hassan,Karnataka,KA,,,
610883,17/05/2021,Haveri,Karnataka,KA,,,
610884,17/05/2021,Kalaburagi,Karnataka,KA,,,
610885,17/05/2021,Kodagu,Karnataka,KA,,,
610886,17/05/2021,Kolar,Karnataka,KA,,,
610887,17/05/2021,Koppal,Karnataka,KA,,,
610888,17/05/2021,Mandya,Karnataka,KA,,,
610889,17/05/2021,Mysuru,Karnataka,KA,,,
610890,17/05/2021,Raichur,Karnataka,KA,,,
610891,17/05/2021,Ramanagara,Karnataka,KA,,,
610892,17/05/2021,Shivamogga,Karnataka,KA,,,
610893,17/05/2021,Tumakuru,Karnataka,KA,,,
610894,17/05/2021,Udupi,Karnataka,KA,,,
610895,17/05/2021,Uttara Kannada,Karnataka,KA,,,
610896,17/05/2021,Vijayapura,Karnataka,KA,,,
610897,17/05/2021,Yadgir,Karnataka,KA,,,
610898,17/05/2021,Bagalkote,Karnataka,KA,,,
610899,17/05/2021,Ballari,Karnataka,KA,,,
610900,17/05/2021,Belagavi,Karnataka,KA,,,
610901,17/05/2021,Bengaluru Rural,Karnataka,KA,,,
610902,17/05/2021,Bengaluru Urban,Karnataka,KA,,,
610903,17/05/2021,Bidar,Karnataka,KA,,,
610904,17/05/2021,Chamarajanagara,Karnataka,KA,,,
610905,17/05/2021,Chikkaballapura,Karnataka,KA,,,
610906,17/05/2021,Chikkamagaluru,Karnataka,KA,,,
610907,17/05/2021,Chitradurga,Karnataka,KA,,,
610908,17/05/2021,Dakshina Kannada,Karnataka,KA,,,
610909,17/05/2021,Davanagere,Karnataka,KA,,,
610910,17/05/2021,Dharwad,Karnataka,KA,,,
610911,17/05/2021,Gadag,Karnataka,KA,,,
610912,17/05/2021,Hassan,Karnataka,KA,,,
610913,17/05/2021,Haveri,Karnataka,KA,,,
610914,17/05/2021,Kalaburagi,Karnataka,KA,,,
610915,17/05/2021,Kodagu,Karnataka,KA,,,
610916,17/05/2021,Kolar,Karnataka,KA,,,
610917,17/05/2021,Koppal,Karnataka,KA,,,
610918,17/05/2021,Mandya,Karnataka,KA,,,
610919,17/05/2021,Mysuru,Karnataka,KA,,,
610920,17/05/2021,Raichur,Karnataka,KA,,,
610921,17/05/2021,Ramanagara,Karnataka,KA,,,
610922,17/05/2021,Shivamogga,Karnataka,KA,,,
610923,17/05/2021,Tumakuru,Karnataka,KA,,,
610924,17/05/2021,Udupi,Karnataka,KA,,,
610925,17/05/2021,Uttara Kannada,Karnataka,KA,,,
610926,17/05/2021,Vijayapura,Karnataka,KA,,,
610927,17/05/2021,Yadgir,Karnataka,KA,,,
610928,17/05/2021,Bagalkote,Karnataka,KA,,,
610929,17/05/2021,Ballari,Karnataka,KA,,,
610930,17/05/2021,Belagavi,Karnataka,KA,,,
610931,17/05/2021,Bengaluru Rural,Karnataka,KA,,,
610932,17/05/2021,Bengaluru Urban,Karnataka,KA,,,
610933,17/05/2021,Bidar,Karnataka,KA,,,
610934,17/05/2021,Chamarajanagara,Karnataka,KA,,,
610935,17/05/2021,Chikkaballapura,Karnataka,KA,,,
610936,17/05/2021,Chikkamagaluru,Karnataka,KA,,,
610937,17/05/2021,Chitradurga,Karnataka,KA,,,
610938,17/05/2021,Dakshina Kannada,Karnataka,KA,,,
610939,17/05/2021,Davanagere,Karnataka,KA,,,
610940,17/05/2021,Dharwad,Karnataka,KA,,,
610941,17/05/2021,Gadag,Karnataka,KA,,,
610942,17/05/2021,Hassan,Karnataka,KA,,,
610943,17/05/2021,Haveri,Karnataka,KA,,,
610944,17/05/2021,Kalaburagi,Karnataka,KA,,,
610945,17/05/2021,Kodagu,Karnataka,KA,,,
610946,17/05/2021,Kolar,Karnataka,KA,,,
610947,17/05/2021,Koppal,Karnataka,KA,,,
610948,17/05/2021,Mandya,Karnataka,KA,,,
610949,17/05/2021,Mysuru,Karnataka,KA,,,
610950,17/05/2021,Raichur,Karnataka,KA,,,
610951,17/05/2021,Ramanagara,Karnataka,KA,,,
610952,17/05/2021,Shivamogga,Karnataka,KA,,,
610953,17/05/2021,Tumakuru,Karnataka,KA,,,
610954,17/05/2021,Udupi,Karnataka,KA,,,
610955,17/05/2021,Uttara Kannada,Karnataka,KA,,,
610956,17/05/2021,Vijayapura,Karnataka,KA,,,
610957,17/05/2021,Yadgir,Karnataka,KA,,,
610958,17/05/2021,Lakshadweep,Lakshadweep,LD,,,
610959,17/05/2021,Lakshadweep,Lakshadweep,LD,,,
610960,17/05/2021,Lakshadweep,Lakshadweep,LD,,,
610961,17/05/2021,Gurugram,Haryana,HR,,,
610962,17/05/2021,Faridabad,Haryana,HR,,,
610963,17/05/2021,Sonipat,Haryana,HR,,,
610964,17/05/2021,Hisar,Haryana,HR,,,
610965,17/05/2021,Ambala,Haryana,HR,,,
610966,17/05/2021,Karnal,Haryana,HR,,,
610967,17/05/2021,Panipat,Haryana,HR,,,
610968,17/05/2021,Rohtak,Haryana,HR,,,
610969,17/05/2021,Rewari,Haryana,HR,,,
610970,17/05/2021,Panchkula,Haryana,HR,,,
610971,17/05/2021,Kurukshetra,Haryana,HR,,,
610972,17/05/2021,Yamunanagar,Haryana,HR,,,
610973,17/05/2021,Sirsa,Haryana,HR,,,
610974,17/05/2021,Mahendragarh,Haryana,HR,,,
610975,17/05/2021,Bhiwani,Haryana,HR,,,
610976,17/05/2021,Jhajjar,Haryana,HR,,,
610977,17/05/2021,Palwal,Haryana,HR,,,
610978,17/05/2021,Fatehabad,Haryana,HR,,,
610979,17/05/2021,Kaithal,Haryana,HR,,,
610980,17/05/2021,Jind,Haryana,HR,,,
610981,17/05/2021,Nuh,Haryana,HR,,,
610982,17/05/2021,Charkhi Dadri,Haryana,HR,,,
610983,17/05/2021,Gurugram,Haryana,HR,,,
610984,17/05/2021,Faridabad,Haryana,HR,,,
610985,17/05/2021,Sonipat,Haryana,HR,,,
610986,17/05/2021,Hisar,Haryana,HR,,,
610987,17/05/2021,Ambala,Haryana,HR,,,
610988,17/05/2021,Karnal,Haryana,HR,,,
610989,17/05/2021,Panipat,Haryana,HR,,,
610990,17/05/2021,Rohtak,Haryana,HR,,,
610991,17/05/2021,Rewari,Haryana,HR,,,
610992,17/05/2021,Panchkula,Haryana,HR,,,
610993,17/05/2021,Kurukshetra,Haryana,HR,,,
610994,17/05/2021,Yamunanagar,Haryana,HR,,,
610995,17/05/2021,Sirsa,Haryana,HR,,,
610996,17/05/2021,Mahendragarh,Haryana,HR,,,
610997,17/05/2021,Bhiwani,Haryana,HR,,,
610998,17/05/2021,Jhajjar,Haryana,HR,,,
610999,17/05/2021,Palwal,Haryana,HR,,,
611000,17/05/2021,Fatehabad,Haryana,HR,,,
611001,17/05/2021,Kaithal,Haryana,HR,,,
611002,17/05/2021,Jind,Haryana,HR,,,
611003,17/05/2021,Nuh,Haryana,HR,,,
611004,17/05/2021,Charkhi Dadri,Haryana,HR,,,
611005,17/05/2021,Gurugram,Haryana,HR,,,
611006,17/05/2021,Faridabad,Haryana,HR,,,
611007,17/05/2021,Sonipat,Haryana,HR,,,
611008,17/05/2021,Hisar,Haryana,HR,,,
611009,17/05/2021,Ambala,Haryana,HR,,,
611010,17/05/2021,Karnal,Haryana,HR,,,
611011,17/05/2021,Panipat,Haryana,HR,,,
611012,17/05/2021,Rohtak,Haryana,HR,,,
611013,17/05/2021,Rewari,Haryana,HR,,,
611014,17/05/2021,Panchkula,Haryana,HR,,,
611015,17/05/2021,Kurukshetra,Haryana,HR,,,
611016,17/05/2021,Yamunanagar,Haryana,HR,,,
611017,17/05/2021,Sirsa,Haryana,HR,,,
611018,17/05/2021,Mahendragarh,Haryana,HR,,,
611019,17/05/2021,Bhiwani,Haryana,HR,,,
611020,17/05/2021,Jhajjar,Haryana,HR,,,
611021,17/05/2021,Palwal,Haryana,HR,,,
611022,17/05/2021,Fatehabad,Haryana,HR,,,
611023,17/05/2021,Kaithal,Haryana,HR,,,
611024,17/05/2021,Jind,Haryana,HR,,,
611025,17/05/2021,Nuh,Haryana,HR,,,
611026,17/05/2021,Charkhi Dadri,Haryana,HR,,,
611027,17/05/2021,Kohima,Nagaland,NL,,,
611028,17/05/2021,Mon,Nagaland,NL,,,
611029,17/05/2021,Dimapur,Nagaland,NL,,,
611030,17/05/2021,Tuensang,Nagaland,NL,,,
611031,17/05/2021,Wokha,Nagaland,NL,,,
611032,17/05/2021,Mokokchung,Nagaland,NL,,,
611033,17/05/2021,Kiphire,Nagaland,NL,,,
611034,17/05/2021,Zunheboto,Nagaland,NL,,,
611035,17/05/2021,Peren,Nagaland,NL,,,
611036,17/05/2021,Dimapur,Nagaland,NL,,,
611037,17/05/2021,Kohima,Nagaland,NL,,,
611038,17/05/2021,Peren,Nagaland,NL,,,
611039,17/05/2021,Mokokchung,Nagaland,NL,,,
611040,17/05/2021,Mon,Nagaland,NL,,,
611041,17/05/2021,Dimapur,Nagaland,NL,,,
611042,17/05/2021,Kohima,Nagaland,NL,,,
611043,17/05/2021,Dimapur,Nagaland,NL,,,
611044,17/05/2021,Mokokchung,Nagaland,NL,,,
611045,17/05/2021,Mon,Nagaland,NL,,,
611046,17/05/2021,Araria,Bihar,BR,,,
611047,17/05/2021,Arwal,Bihar,BR,,,
611048,17/05/2021,Aurangabad,Bihar,BR,,,
611049,17/05/2021,Banka,Bihar,BR,,,
611050,17/05/2021,Begusarai,Bihar,BR,,,
611051,17/05/2021,Bhagalpur,Bihar,BR,,,
611052,17/05/2021,Bhojpur,Bihar,BR,,,
611053,17/05/2021,Buxar,Bihar,BR,,,
611054,17/05/2021,Darbhanga,Bihar,BR,,,
611055,17/05/2021,Gaya,Bihar,BR,,,
611056,17/05/2021,Gopalganj,Bihar,BR,,,
611057,17/05/2021,Jamui,Bihar,BR,,,
611058,17/05/2021,Jehanabad,Bihar,BR,,,
611059,17/05/2021,Kaimur,Bihar,BR,,,
611060,17/05/2021,Katihar,Bihar,BR,,,
611061,17/05/2021,Khagaria,Bihar,BR,,,
611062,17/05/2021,Araria,Bihar,BR,,,
611063,17/05/2021,Arwal,Bihar,BR,,,
611064,17/05/2021,Aurangabad,Bihar,BR,,,
611065,17/05/2021,Banka,Bihar,BR,,,
611066,17/05/2021,Begusarai,Bihar,BR,,,
611067,17/05/2021,Bhagalpur,Bihar,BR,,,
611068,17/05/2021,Bhojpur,Bihar,BR,,,
611069,17/05/2021,Buxar,Bihar,BR,,,
611070,17/05/2021,Darbhanga,Bihar,BR,,,
611071,17/05/2021,Gaya,Bihar,BR,,,
611072,17/05/2021,Gopalganj,Bihar,BR,,,
611073,17/05/2021,Jamui,Bihar,BR,,,
611074,17/05/2021,Jehanabad,Bihar,BR,,,
611075,17/05/2021,Kaimur,Bihar,BR,,,
611076,17/05/2021,Katihar,Bihar,BR,,,
611077,17/05/2021,Khagaria,Bihar,BR,,,
611078,17/05/2021,Araria,Bihar,BR,,,
611079,17/05/2021,Banka,Bihar,BR,,,
611080,17/05/2021,Begusarai,Bihar,BR,,,
611081,17/05/2021,Bhagalpur,Bihar,BR,,,
611082,17/05/2021,Bhojpur,Bihar,BR,,,
611083,17/05/2021,Buxar,Bihar,BR,,,
611084,17/05/2021,Darbhanga,Bihar,BR,,,
611085,17/05/2021,Gaya,Bihar,BR,,,
611086,17/05/2021,Jamui,Bihar,BR,,,
611087,17/05/2021,Jehanabad,Bihar,BR,,,
611088,17/05/2021,Kaimur,Bihar,BR,,,
611089,17/05/2021,Kishanganj,Bihar,BR,,,
611090,17/05/2021,Lakhisarai,Bihar,BR,,,
611091,17/05/2021,Madhepura,Bihar,BR,,,
611092,17/05/2021,Madhubani,Bihar,BR,,,
611093,17/05/2021,Munger,Bihar,BR,,,
611094,17/05/2021,Muzaffarpur,Bihar,BR,,,
611095,17/05/2021,Nalanda,Bihar,BR,,,
611096,17/05/2021,Nawada,Bihar,BR,,,
611097,17/05/2021,West Champaran,Bihar,BR,,,
611098,17/05/2021,Patna,Bihar,BR,,,
611099,17/05/2021,East Champaran,Bihar,BR,,,
611100,17/05/2021,Purnia,Bihar,BR,,,
611101,17/05/2021,Rohtas,Bihar,BR,,,
611102,17/05/2021,Saharsa,Bihar,BR,,,
611103,17/05/2021,Samastipur,Bihar,BR,,,
611104,17/05/2021,Saran,Bihar,BR,,,
611105,17/05/2021,Sheikhpura,Bihar,BR,,,
611106,17/05/2021,Sheohar,Bihar,BR,,,
611107,17/05/2021,Sitamarhi,Bihar,BR,,,
611108,17/05/2021,Siwan,Bihar,BR,,,
611109,17/05/2021,Supaul,Bihar,BR,,,
611110,17/05/2021,Vaishali,Bihar,BR,,,
611111,17/05/2021,Kishanganj,Bihar,BR,,,
611112,17/05/2021,Lakhisarai,Bihar,BR,,,
611113,17/05/2021,Madhepura,Bihar,BR,,,
611114,17/05/2021,Madhubani,Bihar,BR,,,
611115,17/05/2021,Munger,Bihar,BR,,,
611116,17/05/2021,Muzaffarpur,Bihar,BR,,,
611117,17/05/2021,Nalanda,Bihar,BR,,,
611118,17/05/2021,Nawada,Bihar,BR,,,
611119,17/05/2021,West Champaran,Bihar,BR,,,
611120,17/05/2021,Patna,Bihar,BR,,,
611121,17/05/2021,East Champaran,Bihar,BR,,,
611122,17/05/2021,Purnia,Bihar,BR,,,
611123,17/05/2021,Rohtas,Bihar,BR,,,
611124,17/05/2021,Saharsa,Bihar,BR,,,
611125,17/05/2021,Samastipur,Bihar,BR,,,
611126,17/05/2021,Saran,Bihar,BR,,,
611127,17/05/2021,Sheikhpura,Bihar,BR,,,
611128,17/05/2021,Sheohar,Bihar,BR,,,
611129,17/05/2021,Sitamarhi,Bihar,BR,,,
611130,17/05/2021,Siwan,Bihar,BR,,,
611131,17/05/2021,Supaul,Bihar,BR,,,
611132,17/05/2021,Vaishali,Bihar,BR,,,
611133,17/05/2021,Kishanganj,Bihar,BR,,,
611134,17/05/2021,Lakhisarai,Bihar,BR,,,
611135,17/05/2021,Madhepura,Bihar,BR,,,
611136,17/05/2021,Madhubani,Bihar,BR,,,
611137,17/05/2021,Munger,Bihar,BR,,,
611138,17/05/2021,Muzaffarpur,Bihar,BR,,,
611139,17/05/2021,Nalanda,Bihar,BR,,,
611140,17/05/2021,West Champaran,Bihar,BR,,,
611141,17/05/2021,Patna,Bihar,BR,,,
611142,17/05/2021,East Champaran,Bihar,BR,,,
611143,17/05/2021,Rohtas,Bihar,BR,,,
611144,17/05/2021,Samastipur,Bihar,BR,,,
611145,17/05/2021,Saran,Bihar,BR,,,
611146,17/05/2021,Sheikhpura,Bihar,BR,,,
611147,17/05/2021,Sitamarhi,Bihar,BR,,,
611148,17/05/2021,Siwan,Bihar,BR,,,
611149,17/05/2021,Supaul,Bihar,BR,,,
611150,17/05/2021,Vaishali,Bihar,BR,,,
611151,17/05/2021,,Andaman and Nicobar Islands,AN,,,
611152,17/05/2021,,Andaman and Nicobar Islands,AN,,,
611153,17/05/2021,,Andaman and Nicobar Islands,AN,,,
611154,17/05/2021,Mumbai,Maharashtra,MH,1232,1978,48
611155,17/05/2021,Thane,Maharashtra,MH,1620,3044,72
611156,17/05/2021,Palghar,Maharashtra,MH,587,1126,89
611157,17/05/2021,Raigad,Maharashtra,MH,568,496,27
611158,17/05/2021,Ratnagiri,Maharashtra,MH,305,173,13
611159,17/05/2021,Sindhudurg,Maharashtra,MH,79,366,55
611160,17/05/2021,Pune,Maharashtra,MH,2996,9178,7
611161,17/05/2021,Satara,Maharashtra,MH,803,1772,21
611162,17/05/2021,Sangli,Maharashtra,MH,1689,385,205
611163,17/05/2021,Kolhapur,Maharashtra,MH,1335,2515,105
611164,17/05/2021,Solapur,Maharashtra,MH,2679,2447,30
611165,17/05/2021,Nashik,Maharashtra,MH,1808,317,0
611166,17/05/2021,Ahmednagar,Maharashtra,MH,1851,3929,16
611193,17/05/2021,Jalgaon,Maharashtra,MH,465,919,0
611194,17/05/2021,Nandurbar,Maharashtra,MH,103,332,0
611195,17/05/2021,Dhule,Maharashtra,MH,77,371,0
611196,17/05/2021,Aurangabad,Maharashtra,MH,796,808,0
611197,17/05/2021,Jalna,Maharashtra,MH,409,614,22
611198,17/05/2021,Beed,Maharashtra,MH,1100,2724,4
611199,17/05/2021,Latur,Maharashtra,MH,412,543,51
611200,17/05/2021,Parbhani,Maharashtra,MH,182,3043,13
611201,17/05/2021,Hingoli,Maharashtra,MH,78,2,27
611202,17/05/2021,Nanded,Maharashtra,MH,138,351,12
611203,17/05/2021,Osmanabad,Maharashtra,MH,624,1240,2
611204,17/05/2021,Amravati,Maharashtra,MH,440,625,0
611205,17/05/2021,Akola,Maharashtra,MH,325,314,4
611206,17/05/2021,Washim,Maharashtra,MH,446,494,6
611207,17/05/2021,Buldhana,Maharashtra,MH,532,883,1
611208,17/05/2021,Yavatmal,Maharashtra,MH,702,1234,8
611209,17/05/2021,Nagpur,Maharashtra,MH,959,3733,21
611210,17/05/2021,Wardha,Maharashtra,MH,295,491,3
611211,17/05/2021,Bhandara,Maharashtra,MH,75,697,0
611212,17/05/2021,Gondia,Maharashtra,MH,128,66,2
611213,17/05/2021,Chandrapur,Maharashtra,MH,544,594,134
611214,17/05/2021,Gadchiroli,Maharashtra,MH,234,407,2
611253,17/05/2021,,Assam,AS,,,
611254,17/05/2021,Kamrup Metropolitan,Assam,AS,,,
611255,17/05/2021,Kamrup,Assam,AS,,,
611256,17/05/2021,Sonitpur,Assam,AS,,,
611257,17/05/2021,Darrang,Assam,AS,,,
611258,17/05/2021,Cachar,Assam,AS,,,
611259,17/05/2021,Dibrugarh,Assam,AS,,,
611260,17/05/2021,Tinsukia,Assam,AS,,,
611261,17/05/2021,Barpeta,Assam,AS,,,
611262,17/05/2021,Nagaon,Assam,AS,,,
611263,17/05/2021,Nalbari,Assam,AS,,,
611264,17/05/2021,Sivasagar,Assam,AS,,,
611265,17/05/2021,Golaghat,Assam,AS,,,
611266,17/05/2021,Charaideo,Assam,AS,,,
611267,17/05/2021,Hojai,Assam,AS,,,
611268,17/05/2021,Jorhat,Assam,AS,,,
611269,17/05/2021,Biswanath,Assam,AS,,,
611270,17/05/2021,Bongaigaon,Assam,AS,,,
611271,17/05/2021,Goalpara,Assam,AS,,,
611272,17/05/2021,Karbi Anglong,Assam,AS,,,
611273,17/05/2021,Morigaon,Assam,AS,,,
611274,17/05/2021,South Salmara Mankachar,Assam,AS,,,
611275,17/05/2021,Udalguri,Assam,AS,,,
611276,17/05/2021,Baksa,Assam,AS,,,
611277,17/05/2021,Barpeta,Assam,AS,,,
611278,17/05/2021,Biswanath,Assam,AS,,,
611279,17/05/2021,Bongaigaon,Assam,AS,,,
611280,17/05/2021,Cachar,Assam,AS,,,
611281,17/05/2021,Charaideo,Assam,AS,,,
